run_id,baseline,model_profile,model_name,base_model_memory_mb,reserve_target_mb,full_res,global_res,roi_res,roi_count_requested,roi_count_effective,adapter_count,active_top_k_requested,active_top_k_effective,adapter_structure,visual_tokens,visual_memory_mb,resident_adapter_memory_mb,temporary_load_buffer_mb,estimated_peak_memory_mb,estimated_peak_memory_gb,reserve_pass,reserve_headroom_mb,load_count,evict_count,hold_count,latency_proxy_ms,policy_trace
costsim-02220,B7-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,4096,1344x1344,448x448,448x448,3,3,8,1,1,shared_budget_conditioned,4096,2539.52,265,96,14900.52,14.551,True,4043.48,1,0,0,95.06,allow_initial_plan
costsim-02221,B7-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,4096,1344x1344,448x448,448x448,3,3,8,2,2,shared_budget_conditioned,4096,2539.52,310,96,14945.52,14.595,True,3998.48,2,0,0,103.06,allow_initial_plan
costsim-02222,B7-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,4096,1344x1344,448x448,448x448,3,3,8,4,4,shared_budget_conditioned,4096,2539.52,400,180,15119.52,14.765,True,3824.48,4,0,0,119.06,allow_initial_plan
costsim-02223,B7-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,4096,1344x1344,448x448,448x448,3,3,16,1,1,shared_budget_conditioned,4096,2539.52,265,96,14900.52,14.551,True,4043.48,1,0,0,95.06,allow_initial_plan
costsim-02224,B7-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,4096,1344x1344,448x448,448x448,3,3,16,2,2,shared_budget_conditioned,4096,2539.52,310,96,14945.52,14.595,True,3998.48,2,0,0,103.06,allow_initial_plan
costsim-02225,B7-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,4096,1344x1344,448x448,448x448,3,3,16,4,4,shared_budget_conditioned,4096,2539.52,400,180,15119.52,14.765,True,3824.48,4,0,0,119.06,allow_initial_plan
costsim-02226,B7-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,4096,1344x1344,448x448,448x448,3,3,32,1,1,shared_budget_conditioned,4096,2539.52,265,96,14900.52,14.551,True,4043.48,1,0,0,95.06,allow_initial_plan
costsim-02227,B7-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,4096,1344x1344,448x448,448x448,3,3,32,2,2,shared_budget_conditioned,4096,2539.52,310,96,14945.52,14.595,True,3998.48,2,0,0,103.06,allow_initial_plan
costsim-02228,B7-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,4096,1344x1344,448x448,448x448,3,3,32,4,4,shared_budget_conditioned,4096,2539.52,400,180,15119.52,14.765,True,3824.48,4,0,0,119.06,allow_initial_plan
costsim-02229,B7-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,4096,1344x1344,448x448,448x448,5,5,4,1,1,shared_budget_conditioned,6144,3809.28,265,96,16170.28,15.791,True,2773.72,1,0,0,117.58,allow_initial_plan
costsim-02230,B7-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,4096,1344x1344,448x448,448x448,5,5,4,2,2,shared_budget_conditioned,6144,3809.28,310,96,16215.28,15.835,True,2728.72,2,0,0,125.58,allow_initial_plan
costsim-02231,B7-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,4096,1344x1344,448x448,448x448,5,5,4,4,4,shared_budget_conditioned,6144,3809.28,400,180,16389.28,16.005,True,2554.72,4,0,0,141.58,allow_initial_plan
costsim-02232,B7-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,4096,1344x1344,448x448,448x448,5,5,8,1,1,shared_budget_conditioned,6144,3809.28,265,96,16170.28,15.791,True,2773.72,1,0,0,117.58,allow_initial_plan
costsim-02233,B7-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,4096,1344x1344,448x448,448x448,5,5,8,2,2,shared_budget_conditioned,6144,3809.28,310,96,16215.28,15.835,True,2728.72,2,0,0,125.58,allow_initial_plan
costsim-02234,B7-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,4096,1344x1344,448x448,448x448,5,5,8,4,4,shared_budget_conditioned,6144,3809.28,400,180,16389.28,16.005,True,2554.72,4,0,0,141.58,allow_initial_plan
costsim-02235,B7-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,4096,1344x1344,448x448,448x448,5,5,16,1,1,shared_budget_conditioned,6144,3809.28,265,96,16170.28,15.791,True,2773.72,1,0,0,117.58,allow_initial_plan
costsim-02236,B7-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,4096,1344x1344,448x448,448x448,5,5,16,2,2,shared_budget_conditioned,6144,3809.28,310,96,16215.28,15.835,True,2728.72,2,0,0,125.58,allow_initial_plan
costsim-02237,B7-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,4096,1344x1344,448x448,448x448,5,5,16,4,4,shared_budget_conditioned,6144,3809.28,400,180,16389.28,16.005,True,2554.72,4,0,0,141.58,allow_initial_plan
costsim-02238,B7-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,4096,1344x1344,448x448,448x448,5,5,32,1,1,shared_budget_conditioned,6144,3809.28,265,96,16170.28,15.791,True,2773.72,1,0,0,117.58,allow_initial_plan
costsim-02239,B7-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,4096,1344x1344,448x448,448x448,5,5,32,2,2,shared_budget_conditioned,6144,3809.28,310,96,16215.28,15.835,True,2728.72,2,0,0,125.58,allow_initial_plan
costsim-02240,B7-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,4096,1344x1344,448x448,448x448,5,5,32,4,4,shared_budget_conditioned,6144,3809.28,400,180,16389.28,16.005,True,2554.72,4,0,0,141.58,allow_initial_plan
costsim-02241,B0,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,0,0,0,0,0,none,576,357.12,0.0,0.0,12357.12,12.068,True,4538.88,0,0,0,48.34,n/a
costsim-02242,B0,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,448x448,336x336,0,0,0,0,0,none,1024,634.88,0.0,0.0,12634.88,12.339,True,4261.12,0,0,0,53.26,n/a
costsim-02243,B1,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1024x1024,336x336,336x336,0,0,0,0,0,none,5476,3395.12,0.0,0.0,15395.12,15.034,True,1500.88,0,0,0,102.24,n/a
costsim-02244,B1,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,0,0,0,0,0,none,9216,5713.92,0.0,0.0,17713.92,17.299,False,-817.92,0,0,0,143.38,n/a
costsim-02245,B2,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,1,1,0,0,0,none,1152,714.24,0.0,0.0,12714.24,12.416,True,4181.76,0,0,0,54.67,n/a
costsim-02246,B2,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,3,3,0,0,0,none,2304,1428.48,0.0,0.0,13428.48,13.114,True,3467.52,0,0,0,67.34,n/a
costsim-02247,B2,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,5,5,0,0,0,none,3456,2142.72,0.0,0.0,14142.72,13.811,True,2753.28,0,0,0,80.02,n/a
costsim-02248,B2,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,1,1,0,0,0,none,1600,992.0,0.0,0.0,12992.0,12.688,True,3904.0,0,0,0,59.6,n/a
costsim-02249,B2,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,3,3,0,0,0,none,3648,2261.76,0.0,0.0,14261.76,13.928,True,2634.24,0,0,0,82.13,n/a
costsim-02250,B2,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,5,5,0,0,0,none,5696,3531.52,0.0,0.0,15531.52,15.168,True,1364.48,0,0,0,104.66,n/a
costsim-02251,B2,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,448x448,336x336,1,1,0,0,0,none,1600,992.0,0.0,0.0,12992.0,12.688,True,3904.0,0,0,0,59.6,n/a
costsim-02252,B2,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,448x448,336x336,3,3,0,0,0,none,2752,1706.24,0.0,0.0,13706.24,13.385,True,3189.76,0,0,0,72.27,n/a
costsim-02253,B2,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,448x448,336x336,5,5,0,0,0,none,3904,2420.48,0.0,0.0,14420.48,14.082,True,2475.52,0,0,0,84.94,n/a
costsim-02254,B2,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,448x448,448x448,1,1,0,0,0,none,2048,1269.76,0.0,0.0,13269.76,12.959,True,3626.24,0,0,0,64.53,n/a
costsim-02255,B2,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,448x448,448x448,3,3,0,0,0,none,4096,2539.52,0.0,0.0,14539.52,14.199,True,2356.48,0,0,0,87.06,n/a
costsim-02256,B2,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,448x448,448x448,5,5,0,0,0,none,6144,3809.28,0.0,0.0,15809.28,15.439,True,1086.72,0,0,0,109.58,n/a
costsim-02257,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,1,1,4,1,1,independent_all_resident,1152,714.24,720,96,13530.24,13.213,True,3365.76,1,0,0,72.67,n/a
costsim-02258,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,1,1,4,2,2,independent_all_resident,1152,714.24,720,96,13530.24,13.213,True,3365.76,2,0,0,90.67,n/a
costsim-02259,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,1,1,4,4,4,independent_all_resident,1152,714.24,720,96,13530.24,13.213,True,3365.76,4,0,0,126.67,n/a
costsim-02260,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,1,1,8,1,1,independent_all_resident,1152,714.24,1440,96,14250.24,13.916,True,2645.76,1,0,0,72.67,n/a
costsim-02261,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,1,1,8,2,2,independent_all_resident,1152,714.24,1440,96,14250.24,13.916,True,2645.76,2,0,0,90.67,n/a
costsim-02262,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,1,1,8,4,4,independent_all_resident,1152,714.24,1440,96,14250.24,13.916,True,2645.76,4,0,0,126.67,n/a
costsim-02263,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,1,1,16,1,1,independent_all_resident,1152,714.24,2880,96,15690.24,15.322,True,1205.76,1,0,0,72.67,n/a
costsim-02264,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,1,1,16,2,2,independent_all_resident,1152,714.24,2880,96,15690.24,15.322,True,1205.76,2,0,0,90.67,n/a
costsim-02265,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,1,1,16,4,4,independent_all_resident,1152,714.24,2880,96,15690.24,15.322,True,1205.76,4,0,0,126.67,n/a
costsim-02266,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,1,1,32,1,1,independent_all_resident,1152,714.24,5760,96,18570.24,18.135,False,-1674.24,1,0,0,72.67,n/a
costsim-02267,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,1,1,32,2,2,independent_all_resident,1152,714.24,5760,96,18570.24,18.135,False,-1674.24,2,0,0,90.67,n/a
costsim-02268,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,1,1,32,4,4,independent_all_resident,1152,714.24,5760,96,18570.24,18.135,False,-1674.24,4,0,0,126.67,n/a
costsim-02269,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,3,3,4,1,1,independent_all_resident,2304,1428.48,720,96,14244.48,13.911,True,2651.52,1,0,0,85.34,n/a
costsim-02270,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,3,3,4,2,2,independent_all_resident,2304,1428.48,720,96,14244.48,13.911,True,2651.52,2,0,0,103.34,n/a
costsim-02271,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,3,3,4,4,4,independent_all_resident,2304,1428.48,720,96,14244.48,13.911,True,2651.52,4,0,0,139.34,n/a
costsim-02272,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,3,3,8,1,1,independent_all_resident,2304,1428.48,1440,96,14964.48,14.614,True,1931.52,1,0,0,85.34,n/a
costsim-02273,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,3,3,8,2,2,independent_all_resident,2304,1428.48,1440,96,14964.48,14.614,True,1931.52,2,0,0,103.34,n/a
costsim-02274,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,3,3,8,4,4,independent_all_resident,2304,1428.48,1440,96,14964.48,14.614,True,1931.52,4,0,0,139.34,n/a
costsim-02275,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,3,3,16,1,1,independent_all_resident,2304,1428.48,2880,96,16404.48,16.02,True,491.52,1,0,0,85.34,n/a
costsim-02276,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,3,3,16,2,2,independent_all_resident,2304,1428.48,2880,96,16404.48,16.02,True,491.52,2,0,0,103.34,n/a
costsim-02277,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,3,3,16,4,4,independent_all_resident,2304,1428.48,2880,96,16404.48,16.02,True,491.52,4,0,0,139.34,n/a
costsim-02278,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,3,3,32,1,1,independent_all_resident,2304,1428.48,5760,96,19284.48,18.832,False,-2388.48,1,0,0,85.34,n/a
costsim-02279,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,3,3,32,2,2,independent_all_resident,2304,1428.48,5760,96,19284.48,18.832,False,-2388.48,2,0,0,103.34,n/a
costsim-02280,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,3,3,32,4,4,independent_all_resident,2304,1428.48,5760,96,19284.48,18.832,False,-2388.48,4,0,0,139.34,n/a
costsim-02281,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,5,5,4,1,1,independent_all_resident,3456,2142.72,720,96,14958.72,14.608,True,1937.28,1,0,0,98.02,n/a
costsim-02282,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,5,5,4,2,2,independent_all_resident,3456,2142.72,720,96,14958.72,14.608,True,1937.28,2,0,0,116.02,n/a
costsim-02283,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,5,5,4,4,4,independent_all_resident,3456,2142.72,720,96,14958.72,14.608,True,1937.28,4,0,0,152.02,n/a
costsim-02284,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,5,5,8,1,1,independent_all_resident,3456,2142.72,1440,96,15678.72,15.311,True,1217.28,1,0,0,98.02,n/a
costsim-02285,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,5,5,8,2,2,independent_all_resident,3456,2142.72,1440,96,15678.72,15.311,True,1217.28,2,0,0,116.02,n/a
costsim-02286,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,5,5,8,4,4,independent_all_resident,3456,2142.72,1440,96,15678.72,15.311,True,1217.28,4,0,0,152.02,n/a
costsim-02287,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,5,5,16,1,1,independent_all_resident,3456,2142.72,2880,96,17118.72,16.718,False,-222.72,1,0,0,98.02,n/a
costsim-02288,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,5,5,16,2,2,independent_all_resident,3456,2142.72,2880,96,17118.72,16.718,False,-222.72,2,0,0,116.02,n/a
costsim-02289,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,5,5,16,4,4,independent_all_resident,3456,2142.72,2880,96,17118.72,16.718,False,-222.72,4,0,0,152.02,n/a
costsim-02290,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,5,5,32,1,1,independent_all_resident,3456,2142.72,5760,96,19998.72,19.53,False,-3102.72,1,0,0,98.02,n/a
costsim-02291,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,5,5,32,2,2,independent_all_resident,3456,2142.72,5760,96,19998.72,19.53,False,-3102.72,2,0,0,116.02,n/a
costsim-02292,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,336x336,5,5,32,4,4,independent_all_resident,3456,2142.72,5760,96,19998.72,19.53,False,-3102.72,4,0,0,152.02,n/a
costsim-02293,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,1,1,4,1,1,independent_all_resident,1600,992.0,720,96,13808.0,13.484,True,3088.0,1,0,0,77.6,n/a
costsim-02294,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,1,1,4,2,2,independent_all_resident,1600,992.0,720,96,13808.0,13.484,True,3088.0,2,0,0,95.6,n/a
costsim-02295,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,1,1,4,4,4,independent_all_resident,1600,992.0,720,96,13808.0,13.484,True,3088.0,4,0,0,131.6,n/a
costsim-02296,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,1,1,8,1,1,independent_all_resident,1600,992.0,1440,96,14528.0,14.188,True,2368.0,1,0,0,77.6,n/a
costsim-02297,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,1,1,8,2,2,independent_all_resident,1600,992.0,1440,96,14528.0,14.188,True,2368.0,2,0,0,95.6,n/a
costsim-02298,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,1,1,8,4,4,independent_all_resident,1600,992.0,1440,96,14528.0,14.188,True,2368.0,4,0,0,131.6,n/a
costsim-02299,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,1,1,16,1,1,independent_all_resident,1600,992.0,2880,96,15968.0,15.594,True,928.0,1,0,0,77.6,n/a
costsim-02300,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,1,1,16,2,2,independent_all_resident,1600,992.0,2880,96,15968.0,15.594,True,928.0,2,0,0,95.6,n/a
costsim-02301,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,1,1,16,4,4,independent_all_resident,1600,992.0,2880,96,15968.0,15.594,True,928.0,4,0,0,131.6,n/a
costsim-02302,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,1,1,32,1,1,independent_all_resident,1600,992.0,5760,96,18848.0,18.406,False,-1952.0,1,0,0,77.6,n/a
costsim-02303,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,1,1,32,2,2,independent_all_resident,1600,992.0,5760,96,18848.0,18.406,False,-1952.0,2,0,0,95.6,n/a
costsim-02304,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,1,1,32,4,4,independent_all_resident,1600,992.0,5760,96,18848.0,18.406,False,-1952.0,4,0,0,131.6,n/a
costsim-02305,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,3,3,4,1,1,independent_all_resident,3648,2261.76,720,96,15077.76,14.724,True,1818.24,1,0,0,100.13,n/a
costsim-02306,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,3,3,4,2,2,independent_all_resident,3648,2261.76,720,96,15077.76,14.724,True,1818.24,2,0,0,118.13,n/a
costsim-02307,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,3,3,4,4,4,independent_all_resident,3648,2261.76,720,96,15077.76,14.724,True,1818.24,4,0,0,154.13,n/a
costsim-02308,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,3,3,8,1,1,independent_all_resident,3648,2261.76,1440,96,15797.76,15.428,True,1098.24,1,0,0,100.13,n/a
costsim-02309,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,3,3,8,2,2,independent_all_resident,3648,2261.76,1440,96,15797.76,15.428,True,1098.24,2,0,0,118.13,n/a
costsim-02310,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,3,3,8,4,4,independent_all_resident,3648,2261.76,1440,96,15797.76,15.428,True,1098.24,4,0,0,154.13,n/a
costsim-02311,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,3,3,16,1,1,independent_all_resident,3648,2261.76,2880,96,17237.76,16.834,False,-341.76,1,0,0,100.13,n/a
costsim-02312,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,3,3,16,2,2,independent_all_resident,3648,2261.76,2880,96,17237.76,16.834,False,-341.76,2,0,0,118.13,n/a
costsim-02313,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,3,3,16,4,4,independent_all_resident,3648,2261.76,2880,96,17237.76,16.834,False,-341.76,4,0,0,154.13,n/a
costsim-02314,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,3,3,32,1,1,independent_all_resident,3648,2261.76,5760,96,20117.76,19.646,False,-3221.76,1,0,0,100.13,n/a
costsim-02315,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,3,3,32,2,2,independent_all_resident,3648,2261.76,5760,96,20117.76,19.646,False,-3221.76,2,0,0,118.13,n/a
costsim-02316,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,3,3,32,4,4,independent_all_resident,3648,2261.76,5760,96,20117.76,19.646,False,-3221.76,4,0,0,154.13,n/a
costsim-02317,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,5,5,4,1,1,independent_all_resident,5696,3531.52,720,96,16347.52,15.964,True,548.48,1,0,0,122.66,n/a
costsim-02318,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,5,5,4,2,2,independent_all_resident,5696,3531.52,720,96,16347.52,15.964,True,548.48,2,0,0,140.66,n/a
costsim-02319,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,5,5,4,4,4,independent_all_resident,5696,3531.52,720,96,16347.52,15.964,True,548.48,4,0,0,176.66,n/a
costsim-02320,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,5,5,8,1,1,independent_all_resident,5696,3531.52,1440,96,17067.52,16.668,False,-171.52,1,0,0,122.66,n/a
costsim-02321,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,5,5,8,2,2,independent_all_resident,5696,3531.52,1440,96,17067.52,16.668,False,-171.52,2,0,0,140.66,n/a
costsim-02322,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,5,5,8,4,4,independent_all_resident,5696,3531.52,1440,96,17067.52,16.668,False,-171.52,4,0,0,176.66,n/a
costsim-02323,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,5,5,16,1,1,independent_all_resident,5696,3531.52,2880,96,18507.52,18.074,False,-1611.52,1,0,0,122.66,n/a
costsim-02324,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,5,5,16,2,2,independent_all_resident,5696,3531.52,2880,96,18507.52,18.074,False,-1611.52,2,0,0,140.66,n/a
costsim-02325,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,5,5,16,4,4,independent_all_resident,5696,3531.52,2880,96,18507.52,18.074,False,-1611.52,4,0,0,176.66,n/a
costsim-02326,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,5,5,32,1,1,independent_all_resident,5696,3531.52,5760,96,21387.52,20.886,False,-4491.52,1,0,0,122.66,n/a
costsim-02327,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,5,5,32,2,2,independent_all_resident,5696,3531.52,5760,96,21387.52,20.886,False,-4491.52,2,0,0,140.66,n/a
costsim-02328,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,336x336,448x448,5,5,32,4,4,independent_all_resident,5696,3531.52,5760,96,21387.52,20.886,False,-4491.52,4,0,0,176.66,n/a
costsim-02329,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,448x448,336x336,1,1,4,1,1,independent_all_resident,1600,992.0,720,96,13808.0,13.484,True,3088.0,1,0,0,77.6,n/a
costsim-02330,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,448x448,336x336,1,1,4,2,2,independent_all_resident,1600,992.0,720,96,13808.0,13.484,True,3088.0,2,0,0,95.6,n/a
costsim-02331,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,448x448,336x336,1,1,4,4,4,independent_all_resident,1600,992.0,720,96,13808.0,13.484,True,3088.0,4,0,0,131.6,n/a
costsim-02332,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,448x448,336x336,1,1,8,1,1,independent_all_resident,1600,992.0,1440,96,14528.0,14.188,True,2368.0,1,0,0,77.6,n/a
costsim-02333,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,448x448,336x336,1,1,8,2,2,independent_all_resident,1600,992.0,1440,96,14528.0,14.188,True,2368.0,2,0,0,95.6,n/a
costsim-02334,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,448x448,336x336,1,1,8,4,4,independent_all_resident,1600,992.0,1440,96,14528.0,14.188,True,2368.0,4,0,0,131.6,n/a
costsim-02335,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,448x448,336x336,1,1,16,1,1,independent_all_resident,1600,992.0,2880,96,15968.0,15.594,True,928.0,1,0,0,77.6,n/a
costsim-02336,B4-lite,mid_7b_vlm,Mid 7B VLM proxy,12000,6144,1344x1344,448x448,336x336,1,1,16,2,2,independent_all_resident,1600,992.0,2880,96,15968.0,15.594,True,928.0,2,0,0,95.6,n/a
